time, lat [deg], lng [deg], alt [m]
2015-11-14 08:48:28,39.547198,-77.173183,18372.734400
2015-11-14 08:49:07,39.550968,-77.154271,18779.642400
2015-11-14 08:49:23,39.554171,-77.119630,20222.565600
2015-11-14 08:49:36,39.555541,-77.112657,20657.515200
2015-11-14 08:50:47,39.550564,-77.136242,19133.515200
2015-11-14 08:50:50,39.555084,-77.102818,21064.728000
2015-11-14 08:50:54,39.555541,-77.112657,20657.515200
2015-11-14 08:51:26,39.550564,-77.136242,19133.515200
2015-11-14 08:52:04,39.553525,-77.099164,21491.448000
2015-11-14 08:52:06,39.550564,-77.136242,19133.515200
2015-11-14 08:52:25,39.555084,-77.102818,21064.728000
2015-11-14 08:52:56,39.547198,-77.173183,18372.734400
2015-11-14 08:53:00,39.550564,-77.136242,19133.515200
2015-11-14 08:53:18,39.554370,-77.099657,22017.532800
2015-11-14 08:53:20,39.554171,-77.119630,20222.565600
2015-11-14 08:53:40,39.555084,-77.102818,21064.728000
2015-11-14 08:53:50,39.553525,-77.099164,21491.448000
2015-11-14 08:54:01,39.554370,-77.099657,22017.532800
2015-11-14 08:54:32,39.557111,-77.099920,22478.695200
2015-11-14 08:54:37,39.554171,-77.119630,20222.565600
2015-11-14 08:54:43,39.553525,-77.099164,21491.448000
2015-11-14 08:54:46,39.555084,-77.102818,21064.728000
2015-11-14 08:55:20,39.555541,-77.112657,20657.515200
2015-11-14 08:55:35,39.555084,-77.102818,21064.728000
2015-11-14 08:55:36,39.554370,-77.099657,22017.532800
2015-11-14 08:55:46,39.559111,-77.097925,22867.620000
2015-11-14 08:57:00,39.561049,-77.096927,23250.448800
2015-11-14 08:57:02,39.559111,-77.097925,22867.620000
2015-11-14 08:57:29,39.554370,-77.099657,22017.532800
2015-11-14 08:58:14,39.558444,-77.094228,23613.465600
2015-11-14 08:58:16,39.561049,-77.096927,23250.448800
2015-11-14 08:58:27,39.559111,-77.097925,22867.620000
2015-11-14 08:58:58,39.557111,-77.099920,22478.695200
2015-11-14 08:59:28,39.557006,-77.094249,24027.688800
2015-11-14 08:59:39,39.558444,-77.094228,23613.465600
2015-11-14 08:59:58,39.561049,-77.096927,23250.448800
2015-11-14 09:00:20,39.557006,-77.094249,24027.688800
2015-11-14 09:00:42,39.555656,-77.094564,24500.433600
2015-11-14 09:00:48,39.561049,-77.096927,23250.448800
2015-11-14 09:01:56,39.553168,-77.098093,24956.414400
2015-11-14 09:02:10,39.555656,-77.094564,24500.433600
2015-11-14 09:02:14,39.559111,-77.097925,22867.620000
2015-11-14 09:02:42,39.557006,-77.094249,24027.688800
2015-11-14 09:03:10,39.553966,-77.096780,25349.606400
2015-11-14 09:03:12,39.553168,-77.098093,24956.414400
2015-11-14 09:03:30,39.557006,-77.094249,24027.688800
2015-11-14 09:03:46,39.555656,-77.094564,24500.433600
