time, lat [deg], lng [deg], alt [m]
2015-04-16 06:45:18,39.657000,-77.934167,175.869600
2015-04-16 06:45:40,39.657000,-77.934167,175.869600
2015-04-16 06:46:04,39.657000,-77.934167,176.784000
2015-04-16 06:46:26,39.657000,-77.934167,176.784000
2015-04-16 06:46:50,39.657000,-77.934167,176.784000
2015-04-16 06:47:12,39.657000,-77.934167,179.832000
2015-04-16 06:48:44,39.657000,-77.934167,178.917600
2015-04-16 06:48:57,39.657000,-77.934167,179.832000
2015-04-16 06:49:08,39.657000,-77.934167,182.880000
2015-04-16 06:49:30,39.657000,-77.934167,180.746400
2015-04-16 06:49:54,39.657000,-77.934167,177.698400
2015-04-16 06:50:16,39.657000,-77.934167,175.869600
2015-04-16 06:51:26,39.657000,-77.934167,175.869600
2015-04-16 06:51:48,39.657000,-77.934167,173.736000
2015-04-16 06:52:12,39.657000,-77.934167,174.955200
2015-04-16 06:52:34,39.657000,-77.934167,175.869600
2015-04-16 06:52:58,39.657000,-77.934167,175.869600
2015-04-16 06:53:44,39.657000,-77.934167,181.965600
2015-04-16 06:54:52,39.657000,-77.934167,178.917600
2015-04-16 06:55:12,39.657000,-77.934167,180.746400
2015-04-16 06:55:38,39.657000,-77.934167,181.965600
2015-04-16 06:56:02,39.657000,-77.934167,178.917600
2015-04-16 06:56:24,39.657000,-77.934167,177.698400
2015-04-16 06:56:48,39.657000,-77.934167,181.965600
2015-04-16 06:57:10,39.657000,-77.934167,183.794400
2015-04-16 06:57:34,39.657000,-77.934167,178.917600
2015-04-16 06:57:43,39.657000,-77.934167,185.928000
2015-04-16 06:57:56,39.657000,-77.934167,183.794400
2015-04-16 06:58:20,39.657000,-77.934167,181.965600
2015-04-16 06:58:42,39.657000,-77.934167,182.880000
2015-04-16 06:59:06,39.657000,-77.934167,181.965600
2015-04-16 06:59:28,39.657000,-77.934167,179.832000
2015-04-16 06:59:52,39.657000,-77.934167,179.832000
2015-04-16 07:00:14,39.657000,-77.934167,180.746400
2015-04-16 07:01:00,39.657000,-77.934167,182.880000
2015-04-16 07:01:46,39.657000,-77.934167,183.794400
2015-04-16 07:02:10,39.657000,-77.934167,183.794400
2015-04-16 07:02:56,39.657000,-77.934167,182.880000
2015-04-16 07:03:18,39.657000,-77.934167,183.794400
2015-04-16 07:03:42,39.657000,-77.934167,183.794400
2015-04-16 07:04:04,39.657000,-77.934167,178.917600
2015-04-16 07:04:23,39.657000,-77.934167,183.794400
2015-04-16 07:04:28,39.657000,-77.934167,182.880000
2015-04-16 07:04:50,39.657000,-77.934167,180.746400
